AnswerID,Answer,Unnamed: 2,Unnamed: 3,question,answer
ADAM_0002054_Sec2.txt,"Question: What causes Hydatidiform mole ? (Also called: Hydatid mole; Molar pregnancy)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/000909.htm
Answer: Hydatidiform mole, or molar pregnancy, results from too much production of the tissue that is supposed to develop into the placenta. The placenta feeds the fetus during pregnancy. With a molar pregnancy, the tissues develop into an abnormal growth, called a mass.  There are 2 types of these masses:  - Partial molar pregnancy. There is an abnormal placenta and some fetal development.  - Complete molar pregnancy. There is an abnormal placenta and no fetus.    Both forms are due to problems during fertilization. The exact cause of fertilization problems is unknown.   There are no known ways to prevent these masses from forming.)", 4-Excellent, ADAM_0002054_Sec2.txt,What causes Hydatidiform mole ? (Also called: Hydatid mole; Molar pregnancy),"Hydatidiform mole, or molar pregnancy, results from too much production of the tissue that is supposed to develop into the placenta. The placenta feeds the fetus during pregnancy. With a molar pregnancy, the tissues develop into an abnormal growth, called a mass.  There are 2 types of these masses:  - Partial molar pregnancy. There is an abnormal placenta and some fetal development.  - Complete molar pregnancy. There is an abnormal placenta and no fetus.    Both forms are due to problems during fertilization. The exact cause of fertilization problems is unknown.   There are no known ways to prevent these masses from forming.)"
MPlusDrugs_0000453_Sec1.txt,"Question: What important warning or information should I know about Estradiol Transdermal Patch ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a605042.html
Answer: Estradiol increases the risk that you will develop endometrial cancer (cancer of the lining of the uterus [womb]). The longer you use estradiol, the greater the risk that you will develop endometrial cancer. If you have not had a hysterectomy (surgery to remove the uterus), you should be given another medication called a progestin to take with transdermal estradiol. This may decrease your risk of developing endometrial cancer but may increase your risk of developing certain other health problems, including breast cancer. Before you begin using transdermal estradiol, tell your doctor if you have or have ever had cancer and if you have unusual vaginal bleeding. Call your doctor immediately if you have abnormal or unusual vaginal bleeding during your treatment with transdermal estradiol. Your doctor will watch you closely to help ensure you do not develop endometrial cancer during or after your treatment.  In a large study, women who took estrogens (a group of medications that includes estradiol) by mouth with progestins had a higher risk of heart attacks, strokes, blood clots in the lungs or legs, breast cancer, and dementia (loss of ability to think, learn, and understand). Women who use transdermal estradiol alone or with progestins may also have a higher risk of developing these conditions. Tell your doctor if you smoke or use tobacco, if you have had a heart attack or a stroke in the past year, and if you or anyone in your family has or has ever had blood clots or breast cancer. Also tell your doctor if you have or have ever had high blood pressure, high blood levels of cholesterol or fats, diabetes, heart disease, lupus ( a condition in which the body attacks its own tissues causing damage and swelling), breast lumps, or an abnormal mammogram (x-ray of the breast used to find breast cancer).  The following symptoms can be signs of the serious health conditions listed above. Call your doctor immediately if you experience any of the following symptoms while you are using transdermal estradiol: sudden, severe headache; sudden, severe vomiting; speech problems; dizziness or faintness; sudden complete or partial loss of vision; double vision; weakness or numbness of an arm or a leg; crushing chest pain or chest heaviness; coughing up blood; sudden shortness of breath; difficulty thinking clearly, remembering, or learning new things; breast lumps or other breast changes; discharge from nipples; or pain, tenderness, or redness in one leg.  You can take steps to decrease the risk that you will develop a serious health problem while you are using transdermal estradiol. Do not use transdermal estradiol alone or with a progestin to prevent heart disease, heart attacks, strokes, or dementia. Use the lowest dose of transdermal estradiol that controls your symptoms and only use transdermal estradiol as long as needed. Talk to your doctor every 3 to 6 months to decide if you should use a lower dose of transdermal estradiol or should stop using the medication.  You should examine your breasts every month and have a mammogram and a breast exam performed by a doctor every year to help detect breast cancer as early as possible. Your doctor will tell you how to properly examine your breasts and whether you should have these exams more often than once a year because of your personal or family medical history.  Tell your doctor if you are having surgery or will be on bedrest. Your doctor may tell you to stop using transdermal estradiol 4 to 6 weeks before the surgery or bedrest to decrease the risk that you will develop blood clots.  Talk to your doctor regularly about the risks and benefits of using transdermal estradiol.)", 4-Excellent, MPlusDrugs_0000453_Sec1.txt,What important warning or information should I know about Estradiol Transdermal Patch ?,"Estradiol increases the risk that you will develop endometrial cancer (cancer of the lining of the uterus [womb]). The longer you use estradiol, the greater the risk that you will develop endometrial cancer. If you have not had a hysterectomy (surgery to remove the uterus), you should be given another medication called a progestin to take with transdermal estradiol. This may decrease your risk of developing endometrial cancer but may increase your risk of developing certain other health problems, including breast cancer. Before you begin using transdermal estradiol, tell your doctor if you have or have ever had cancer and if you have unusual vaginal bleeding. Call your doctor immediately if you have abnormal or unusual vaginal bleeding during your treatment with transdermal estradiol. Your doctor will watch you closely to help ensure you do not develop endometrial cancer during or after your treatment.  In a large study, women who took estrogens (a group of medications that includes estradiol) by mouth with progestins had a higher risk of heart attacks, strokes, blood clots in the lungs or legs, breast cancer, and dementia (loss of ability to think, learn, and understand). Women who use transdermal estradiol alone or with progestins may also have a higher risk of developing these conditions. Tell your doctor if you smoke or use tobacco, if you have had a heart attack or a stroke in the past year, and if you or anyone in your family has or has ever had blood clots or breast cancer. Also tell your doctor if you have or have ever had high blood pressure, high blood levels of cholesterol or fats, diabetes, heart disease, lupus ( a condition in which the body attacks its own tissues causing damage and swelling), breast lumps, or an abnormal mammogram (x-ray of the breast used to find breast cancer).  The following symptoms can be signs of the serious health conditions listed above. Call your doctor immediately if you experience any of the following symptoms while you are using transdermal estradiol: sudden, severe headache; sudden, severe vomiting; speech problems; dizziness or faintness; sudden complete or partial loss of vision; double vision; weakness or numbness of an arm or a leg; crushing chest pain or chest heaviness; coughing up blood; sudden shortness of breath; difficulty thinking clearly, remembering, or learning new things; breast lumps or other breast changes; discharge from nipples; or pain, tenderness, or redness in one leg.  You can take steps to decrease the risk that you will develop a serious health problem while you are using transdermal estradiol. Do not use transdermal estradiol alone or with a progestin to prevent heart disease, heart attacks, strokes, or dementia. Use the lowest dose of transdermal estradiol that controls your symptoms and only use transdermal estradiol as long as needed. Talk to your doctor every 3 to 6 months to decide if you should use a lower dose of transdermal estradiol or should stop using the medication.  You should examine your breasts every month and have a mammogram and a breast exam performed by a doctor every year to help detect breast cancer as early as possible. Your doctor will tell you how to properly examine your breasts and whether you should have these exams more often than once a year because of your personal or family medical history.  Tell your doctor if you are having surgery or will be on bedrest. Your doctor may tell you to stop using transdermal estradiol 4 to 6 weeks before the surgery or bedrest to decrease the risk that you will develop blood clots.  Talk to your doctor regularly about the risks and benefits of using transdermal estradiol.)"
ADAM_0001315_Sec1.txt,"Question: What is (are) Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/003042.htm
Answer: Ear discharge is drainage of blood, ear wax, pus, or fluid from the ear.)", 4-Excellent, ADAM_0001315_Sec1.txt,What is (are) Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear),"Ear discharge is drainage of blood, ear wax, pus, or fluid from the ear.)"
ADAM_0001315_Sec2.txt,"Question: What causes Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/003042.htm
Answer: Most of the time, any fluid leaking out of an ear is ear wax.  A ruptured eardrum can cause a white, slightly bloody, or yellow discharge from the ear. Dry crusted material on a child's pillow is often a sign of a ruptured eardrum. The eardrum may also bleed.  Causes of a ruptured eardrum include:  - Foreign object in the ear canal  - Injury from a blow to the head, foreign object, very loud noises, or sudden pressure changes (such as in airplanes)  - Inserting cotton-tipped swabs or other small objects into the ear  - Middle ear infection    Other causes of ear discharge include:  - Eczema and other skin irritations in the ear canal  - Swimmer's ear -- with symptoms such as itching, scaling, a red or moist ear canal, and pain that increases when you move the earlobe)", 4-Excellent, ADAM_0001315_Sec2.txt,What causes Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear),"Most of the time, any fluid leaking out of an ear is ear wax.  A ruptured eardrum can cause a white, slightly bloody, or yellow discharge from the ear. Dry crusted material on a child's pillow is often a sign of a ruptured eardrum. The eardrum may also bleed.  Causes of a ruptured eardrum include:  - Foreign object in the ear canal  - Injury from a blow to the head, foreign object, very loud noises, or sudden pressure changes (such as in airplanes)  - Inserting cotton-tipped swabs or other small objects into the ear  - Middle ear infection    Other causes of ear discharge include:  - Eczema and other skin irritations in the ear canal  - Swimmer's ear -- with symptoms such as itching, scaling, a red or moist ear canal, and pain that increases when you move the earlobe)"
ADAM_0001315_Sec3.txt,"Question: What to do for Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/003042.htm
Answer: Caring for ear discharge at home depends on the cause.)", 4-Excellent, ADAM_0001315_Sec3.txt,What to do for Ear discharge ? (Also called: Drainage from the ear; Otorrhea; Ear bleeding; Bleeding from ear),Caring for ear discharge at home depends on the cause.)
ADAM_0001324_Sec1.txt,"Question: Do you have information about Ear wax (Also called: Ear impaction; Cerumen impaction; Ear blockage)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/000979.htm
Answer: Summary : The ear canal is lined with hair follicles and glands that produce a waxy oil called cerumen. The wax will most often make its way to the opening of the ear. There it will fall out or be removed by washing.   Wax can build up and block the ear canal. Wax blockage is one of the most common causes of hearing loss.

Causes : Ear wax protects the ear by:  - Trapping and preventing dust, bacteria, and other germs and smallobjects from entering and damaging the ear   - Protecting the delicate skin of the ear canal from getting irritated when water is in the canal   In some people, the glands produce more wax than can be easily removed from the ear. This extra wax may harden in the ear canal and block the ear. When you try to clean the ear, you may instead push wax deeperand blockthe ear canal.

Symptoms : - Earache  - Fullness in the ear or a sensation that the ear is plugged  - Noises in the ear (tinnitus)  - Partial hearing loss, may get worse

Treatment : Most cases of ear wax blockage can be treated at home. The following remedies can be used to soften wax in the ear:  -  Baby oil   -  Commercial drops   -  Glycerin   -  Mineral oil   -  Water    Another method is to wash out the wax.   - Use body-temperature water (cooler or warmer water may cause brief but severe dizziness or vertigo).  - Hold your head upright andstraighten the ear canal by holding the outside ear and gently pulling upward.  - Use a syringe (you can buy one at the store) to gently direct a small stream of water against the ear canal wall next to the wax plug.  - Tip your head to allow the water to drain. You may need to repeat irrigation several times.    To avoid damaging your ear or causing an infection:  - Never irrigate the ear if the eardrum may have a hole in it.  - Do not irrigate the ear with a jet irrigator designed for cleaning teeth (such as a WaterPik).    After the wax is removed, dry the ear thoroughly. You may use a few drops of alcohol in the ear or a hair dryer set on low to help dry the ear.  You may clean the outer ear canal by using a cloth or paper tissue wrapped around your finger. Mineral oil can be used to moisturize the ear and prevent the wax from drying.  - Do not clean your ears too often or too hard. Ear wax also helps protect your ears.  - Never try to clean the ear by putting any object, such as a cotton swab, into the ear canal.    If you cannot remove the wax plug or you have discomfort, consult a health care provider, who may remove the wax by:  - Repeating the irrigation attempts  -  Suctioning the ear canal   -  Using a small device called a curette   -  Using a microscope to help

Outlook (Prognosis) : The ear may become blocked with wax again in the future. Hearing loss is often temporary. In most cases, hearing returns completely after the blockage is removed.  Rarely, trying to remove ear wax may cause an infection in the ear canal or damage to the eardrum.

When to Contact a Medical Professional : See your health care provider if your ears are blocked with wax and you are unable to remove the wax.  Also call if you have an ear wax blockage and you develop new symptoms, such as:  - Drainage from the ear  - Ear pain  - Fever  - Hearing loss that continues afteryou cleanthe wax)", 4-Excellent, ADAM_0001324_Sec1.txt,Do you have information about Ear wax (Also called: Ear impaction; Cerumen impaction; Ear blockage),Summary : The ear canal is lined with hair follicles and glands that produce a waxy oil called cerumen. The wax will most often make its way to the opening of the ear. There it will fall out or be removed by washing.   Wax can build up and block the ear canal. Wax blockage is one of the most common causes of hearing loss.
ADAM_0003812_Sec1.txt,"Question: What is (are) Swimmer's ear ? (Also called: Ear infection - outer ear - acute; Otitis externa - acute; Chronic swimmer's ear; Otitis externa - chronic; Ear infection - outer ear - chronic)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/000622.htm
Answer: Swimmer's ear is inflammation, irritation, or infection of the outer ear and ear canal. The medical term for swimmer's ear is otitis externa.  Swimmer's ear may be acute or chronic.)", 4-Excellent, ADAM_0003812_Sec1.txt,What is (are) Swimmer's ear ? (Also called: Ear infection - outer ear - acute; Otitis externa - acute; Chronic swimmer's ear; Otitis externa - chronic; Ear infection - outer ear - chronic),"Swimmer's ear is inflammation, irritation, or infection of the outer ear and ear canal. The medical term for swimmer's ear is otitis externa.  Swimmer's ear may be acute or chronic.)"
ADAM_0000409_Sec1.txt,"Question: What is (are) Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: Beckwith-Wiedemann syndrome is a growth disorder that causes large body size, large organs, and other symptoms. It is a congenital condition, which means it is present at birth. The signs and symptoms of the disorder vary somewhat from child to child.  Infancy can be a critical period in babies with this condition because of the possibility of:  - Low blood sugar  - A type of hernia called an omphalocele (when present)  - An enlarged tongue (macroglossia)  - An increased rate of tumor growth. Wilms tumors and hepatoblastomas are the most common tumors in children with this syndrome.)", 4-Excellent, ADAM_0000409_Sec1.txt,What is (are) Beckwith-Wiedemann syndrome ?,"Beckwith-Wiedemann syndrome is a growth disorder that causes large body size, large organs, and other symptoms. It is a congenital condition, which means it is present at birth. The signs and symptoms of the disorder vary somewhat from child to child.  Infancy can be a critical period in babies with this condition because of the possibility of:  - Low blood sugar  - A type of hernia called an omphalocele (when present)  - An enlarged tongue (macroglossia)  - An increased rate of tumor growth. Wilms tumors and hepatoblastomas are the most common tumors in children with this syndrome.)"
ADAM_0000409_Sec2.txt,"Question: What causes Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: Beckwith-Wiedemann syndrome is caused by a defect in the genes on chromosome 11. About 10% of cases can be passed down through families.)", 4-Excellent, ADAM_0000409_Sec2.txt,What causes Beckwith-Wiedemann syndrome ?,Beckwith-Wiedemann syndrome is caused by a defect in the genes on chromosome 11. About 10% of cases can be passed down through families.)
ADAM_0000409_Sec3.txt,"Question: What are the symptoms of Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: Signs and symptoms of Beckwith-Wiedemann syndrome include:  - Large size for a newborn  - Red birth mark on forehead or eyelids (Nevus flammeus)  - Creases in ear lobes  - Large tongue (macroglossia)  - Low blood sugar  - Abdominal wall defect (umbilical hernia or omphalocele)  - Enlargement of some organs  - Overgrowth of one side of the body (hemihyperplasia/hemihypertrophy)  - Tumor growth, such as Wilms tumors and hepatoblastomas)", 4-Excellent, ADAM_0000409_Sec3.txt,What are the symptoms of Beckwith-Wiedemann syndrome ?,"Signs and symptoms of Beckwith-Wiedemann syndrome include:  - Large size for a newborn  - Red birth mark on forehead or eyelids (Nevus flammeus)  - Creases in ear lobes  - Large tongue (macroglossia)  - Low blood sugar  - Abdominal wall defect (umbilical hernia or omphalocele)  - Enlargement of some organs  - Overgrowth of one side of the body (hemihyperplasia/hemihypertrophy)  - Tumor growth, such as Wilms tumors and hepatoblastomas)"
ADAM_0000409_Sec7.txt,"Question: What are the complications of Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: These complications can occur:  - Development of tumors  - Feeding problems due to enlarged tongue  - Breathing problems due to enlarged tongue  - Scoliosis due to hemihypertrophy)", 4-Excellent, ADAM_0000409_Sec7.txt,What are the complications of Beckwith-Wiedemann syndrome ?,These complications can occur:  - Development of tumors  - Feeding problems due to enlarged tongue  - Breathing problems due to enlarged tongue  - Scoliosis due to hemihypertrophy)
ADAM_0000409_Sec8.txt,"Question: Do I need to see a doctor for Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: If you have a child with Beckwith-Wiedemann syndrome and worrisome symptoms develop, call your pediatrician right away.)", 4-Excellent, ADAM_0000409_Sec8.txt,Do I need to see a doctor for Beckwith-Wiedemann syndrome ?,"If you have a child with Beckwith-Wiedemann syndrome and worrisome symptoms develop, call your pediatrician right away.)"
ADAM_0000409_Sec9.txt,"Question: How to prevent Beckwith-Wiedemann syndrome ?
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001186.htm
Answer: There is no known prevention for Beckwith-Wiedemann syndrome. Genetic counseling may be of value for families who would like to have more children.)", 4-Excellent, ADAM_0000409_Sec9.txt,How to prevent Beckwith-Wiedemann syndrome ?,There is no known prevention for Beckwith-Wiedemann syndrome. Genetic counseling may be of value for families who would like to have more children.)
GHR_0000113_Sec1.txt,"Question: What is (are) Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS))
URL: https://ghr.nlm.nih.gov/condition/beckwith-wiedemann-syndrome
Answer: Beckwith-Wiedemann syndrome is a condition that affects many parts of the body. It is classified as an overgrowth syndrome, which means that affected infants are considerably larger than normal (macrosomia) and tend to be taller than their peers during childhood. Growth begins to slow by about age 8, and adults with this condition are not unusually tall. In some children with Beckwith-Wiedemann syndrome, specific parts of the body on one side or the other may grow abnormally large, leading to an asymmetric or uneven appearance. This unusual growth pattern, which is known as hemihyperplasia, usually becomes less apparent over time.  The signs and symptoms of Beckwith-Wiedemann syndrome vary among affected individuals. Some children with this condition are born with an opening in the wall of the abdomen (an omphalocele) that allows the abdominal organs to protrude through the belly-button. Other abdominal wall defects, such as a soft out-pouching around the belly-button (an umbilical hernia), are also common. Some infants with Beckwith-Wiedemann syndrome have an abnormally large tongue (macroglossia), which may interfere with breathing, swallowing, and speaking. Other major features of this condition include abnormally large abdominal organs (visceromegaly), creases or pits in the skin near the ears, low blood sugar (hypoglycemia) in infancy, and kidney abnormalities.  Children with Beckwith-Wiedemann syndrome are at an increased risk of developing several types of cancerous and noncancerous tumors, particularly a form of kidney cancer called Wilms tumor and a form of liver cancer called hepatoblastoma. Tumors develop in about 10 percent of people with this condition and almost always appear in childhood.  Most children and adults with Beckwith-Wiedemann syndrome do not have serious medical problems associated with the condition. Their life expectancy is usually normal.)", 4-Excellent, GHR_0000113_Sec1.txt,What is (are) Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS)),"Beckwith-Wiedemann syndrome is a condition that affects many parts of the body. It is classified as an overgrowth syndrome, which means that affected infants are considerably larger than normal (macrosomia) and tend to be taller than their peers during childhood. Growth begins to slow by about age 8, and adults with this condition are not unusually tall. In some children with Beckwith-Wiedemann syndrome, specific parts of the body on one side or the other may grow abnormally large, leading to an asymmetric or uneven appearance. This unusual growth pattern, which is known as hemihyperplasia, usually becomes less apparent over time.  The signs and symptoms of Beckwith-Wiedemann syndrome vary among affected individuals. Some children with this condition are born with an opening in the wall of the abdomen (an omphalocele) that allows the abdominal organs to protrude through the belly-button. Other abdominal wall defects, such as a soft out-pouching around the belly-button (an umbilical hernia), are also common. Some infants with Beckwith-Wiedemann syndrome have an abnormally large tongue (macroglossia), which may interfere with breathing, swallowing, and speaking. Other major features of this condition include abnormally large abdominal organs (visceromegaly), creases or pits in the skin near the ears, low blood sugar (hypoglycemia) in infancy, and kidney abnormalities.  Children with Beckwith-Wiedemann syndrome are at an increased risk of developing several types of cancerous and noncancerous tumors, particularly a form of kidney cancer called Wilms tumor and a form of liver cancer called hepatoblastoma. Tumors develop in about 10 percent of people with this condition and almost always appear in childhood.  Most children and adults with Beckwith-Wiedemann syndrome do not have serious medical problems associated with the condition. Their life expectancy is usually normal.)"
GHR_0000113_Sec2.txt,"Question: How many people are affected by Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS))
URL: https://ghr.nlm.nih.gov/condition/beckwith-wiedemann-syndrome
Answer: Beckwith-Wiedemann syndrome affects an estimated 1 in 13,700 newborns worldwide. The condition may actually be more common than this estimate because some people with mild symptoms are never diagnosed.)", 4-Excellent, GHR_0000113_Sec2.txt,How many people are affected by Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS)),"Beckwith-Wiedemann syndrome affects an estimated 1 in 13,700 newborns worldwide. The condition may actually be more common than this estimate because some people with mild symptoms are never diagnosed.)"
GHR_0000113_Sec3.txt,"Question: What are the genetic changes related to Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS))
URL: https://ghr.nlm.nih.gov/condition/beckwith-wiedemann-syndrome
Answer: The genetic causes of Beckwith-Wiedemann syndrome are complex. The condition usually results from the abnormal regulation of genes in a particular region of chromosome 11. People normally inherit one copy of this chromosome from each parent. For most genes on chromosome 11, both copies of the gene are expressed, or ""turned on,"" in cells. For some genes, however, only the copy inherited from a person's father (the paternally inherited copy) is expressed. For other genes, only the copy inherited from a person's mother (the maternally inherited copy) is expressed. These parent-specific differences in gene expression are caused by a phenomenon called genomic imprinting. Abnormalities involving genes on chromosome 11 that undergo genomic imprinting are responsible for most cases of Beckwith-Wiedemann syndrome.  At least half of all cases result from changes in a process called methylation. Methylation is a chemical reaction that attaches small molecules called methyl groups to certain segments of DNA. In genes that undergo genomic imprinting, methylation is one way that a gene's parent of origin is marked during the formation of egg and sperm cells. Beckwith-Wiedemann syndrome is often associated with changes in regions of DNA on chromosome 11 called imprinting centers (ICs). ICs control the methylation of several genes that are involved in normal growth, including the CDKN1C, H19, IGF2, and KCNQ1OT1 genes. Abnormal methylation disrupts the regulation of these genes, which leads to overgrowth and the other characteristic features of Beckwith-Wiedemann syndrome.  About twenty percent of cases of Beckwith-Wiedemann syndrome are caused by a genetic change known as paternal uniparental disomy (UPD). Paternal UPD causes people to have two active copies of paternally inherited genes rather than one active copy from the father and one inactive copy from the mother. People with paternal UPD are also missing genes that are active only on the maternally inherited copy of the chromosome. In Beckwith-Wiedemann syndrome, paternal UPD usually occurs early in embryonic development and affects only some of the body's cells. This phenomenon is called mosaicism. Mosaic paternal UPD leads to an imbalance in active paternal and maternal genes on chromosome 11, which underlies the signs and symptoms of the disorder.  Less commonly, mutations in the CDKN1C gene cause Beckwith-Wiedemann syndrome. This gene provides instructions for making a protein that helps control growth before birth. Mutations in the CDKN1C gene prevent this protein from restraining growth, which leads to the abnormalities characteristic of Beckwith-Wiedemann syndrome.  About 1 percent of all people with Beckwith-Wiedemann syndrome have a chromosomal abnormality such as a rearrangement (translocation), abnormal copying (duplication), or loss (deletion) of genetic material from chromosome 11. Like the other genetic changes responsible for Beckwith-Wiedemann syndrome, these abnormalities disrupt the normal regulation of certain genes on this chromosome.)", 4-Excellent, GHR_0000113_Sec3.txt,What are the genetic changes related to Beckwith-Wiedemann syndrome ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS)),"The genetic causes of Beckwith-Wiedemann syndrome are complex. The condition usually results from the abnormal regulation of genes in a particular region of chromosome 11. People normally inherit one copy of this chromosome from each parent. For most genes on chromosome 11, both copies of the gene are expressed, or ""turned on,"" in cells. For some genes, however, only the copy inherited from a person's father (the paternally inherited copy) is expressed. For other genes, only the copy inherited from a person's mother (the maternally inherited copy) is expressed. These parent-specific differences in gene expression are caused by a phenomenon called genomic imprinting. Abnormalities involving genes on chromosome 11 that undergo genomic imprinting are responsible for most cases of Beckwith-Wiedemann syndrome.  At least half of all cases result from changes in a process called methylation. Methylation is a chemical reaction that attaches small molecules called methyl groups to certain segments of DNA. In genes that undergo genomic imprinting, methylation is one way that a gene's parent of origin is marked during the formation of egg and sperm cells. Beckwith-Wiedemann syndrome is often associated with changes in regions of DNA on chromosome 11 called imprinting centers (ICs). ICs control the methylation of several genes that are involved in normal growth, including the CDKN1C, H19, IGF2, and KCNQ1OT1 genes. Abnormal methylation disrupts the regulation of these genes, which leads to overgrowth and the other characteristic features of Beckwith-Wiedemann syndrome.  About twenty percent of cases of Beckwith-Wiedemann syndrome are caused by a genetic change known as paternal uniparental disomy (UPD). Paternal UPD causes people to have two active copies of paternally inherited genes rather than one active copy from the father and one inactive copy from the mother. People with paternal UPD are also missing genes that are active only on the maternally inherited copy of the chromosome. In Beckwith-Wiedemann syndrome, paternal UPD usually occurs early in embryonic development and affects only some of the body's cells. This phenomenon is called mosaicism. Mosaic paternal UPD leads to an imbalance in active paternal and maternal genes on chromosome 11, which underlies the signs and symptoms of the disorder.  Less commonly, mutations in the CDKN1C gene cause Beckwith-Wiedemann syndrome. This gene provides instructions for making a protein that helps control growth before birth. Mutations in the CDKN1C gene prevent this protein from restraining growth, which leads to the abnormalities characteristic of Beckwith-Wiedemann syndrome.  About 1 percent of all people with Beckwith-Wiedemann syndrome have a chromosomal abnormality such as a rearrangement (translocation), abnormal copying (duplication), or loss (deletion) of genetic material from chromosome 11. Like the other genetic changes responsible for Beckwith-Wiedemann syndrome, these abnormalities disrupt the normal regulation of certain genes on this chromosome.)"
GHR_0000113_Sec4.txt,"Question: Is Beckwith-Wiedemann syndrome inherited ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS))
URL: https://ghr.nlm.nih.gov/condition/beckwith-wiedemann-syndrome
Answer: In about 85 percent of cases of Beckwith-Wiedemann syndrome, only one person in a family has been diagnosed with the condition. However, parents of one child with Beckwith-Wiedemann syndrome may be at risk of having other children with the disorder. This risk depends on the genetic cause of the condition.  Another 10 to 15 percent of people with Beckwith-Wiedemann syndrome are part of families with more than one affected family member. In most of these families, the condition appears to have an autosomal dominant pattern of inheritance. Autosomal dominant inheritance means that one copy of an altered gene in each cell is typically sufficient to cause the disorder. In most of these cases, individuals with Beckwith-Wiedemann syndrome inherit the genetic change from their mothers. Occasionally, a person who inherits the altered gene will not have any of the characteristic signs and symptoms of the condition.  Rarely, Beckwith-Wiedemann syndrome results from changes in the structure of chromosome 11. Some of these chromosomal abnormalities are inherited from a parent, while others occur as random events during the formation of reproductive cells (eggs and sperm) or in the earliest stages of development before birth.)", 4-Excellent, GHR_0000113_Sec4.txt,Is Beckwith-Wiedemann syndrome inherited ? (Also called: BWS; Wiedemann-Beckwith syndrome (WBS)),"In about 85 percent of cases of Beckwith-Wiedemann syndrome, only one person in a family has been diagnosed with the condition. However, parents of one child with Beckwith-Wiedemann syndrome may be at risk of having other children with the disorder. This risk depends on the genetic cause of the condition.  Another 10 to 15 percent of people with Beckwith-Wiedemann syndrome are part of families with more than one affected family member. In most of these families, the condition appears to have an autosomal dominant pattern of inheritance. Autosomal dominant inheritance means that one copy of an altered gene in each cell is typically sufficient to cause the disorder. In most of these cases, individuals with Beckwith-Wiedemann syndrome inherit the genetic change from their mothers. Occasionally, a person who inherits the altered gene will not have any of the characteristic signs and symptoms of the condition.  Rarely, Beckwith-Wiedemann syndrome results from changes in the structure of chromosome 11. Some of these chromosomal abnormalities are inherited from a parent, while others occur as random events during the formation of reproductive cells (eggs and sperm) or in the earliest stages of development before birth.)"
